Customer ID,Sales,Customer Segment
CUST006733,29992.09,Medium Value
CUST006734,19090.15,Low Value
CUST006735,32970.58,Medium Value
CUST006736,27672.21,Medium Value
CUST006737,21785.26,Medium Value
CUST006738,6438.38,Low Value
CUST006739,49739.05,High Value
CUST006740,11989.67,Low Value
CUST006741,41234.97,High Value
CUST006742,31303.23,Medium Value
CUST006743,17186.49,Low Value
CUST006744,22573.49,Medium Value
CUST006745,49973.95,High Value
CUST006746,45517.14,High Value
CUST006747,34590.58,Medium Value
CUST006748,16516.64,Low Value
CUST006749,45741.42,High Value
CUST006750,3760.28,Low Value
CUST006751,48543.8,High Value
CUST006752,38452.45,Medium Value
CUST006753,23032.69,Medium Value
CUST006754,3345.55,Low Value
CUST006755,33351.16,Medium Value
CUST006756,34240.37,Medium Value
CUST006757,42443.24,High Value
CUST006758,27145.37,Medium Value
CUST006759,32984.51,Medium Value
CUST006760,47435.09,High Value
CUST006761,4007.74,Low Value
CUST006762,18713.68,Low Value
CUST006763,34989.7,Medium Value
CUST006764,411.4,Low Value
CUST006765,32134.97,Medium Value
CUST006766,1570.42,Low Value
CUST006767,47292.9,High Value
CUST006768,7914.57,Low Value
CUST006769,16545.73,Low Value
CUST006770,814.74,Low Value
CUST006771,29343.28,Medium Value
CUST006772,33427.46,Medium Value
CUST006773,6387.89,Low Value
CUST006774,17319.79,Low Value
CUST006775,41375.67,High Value
CUST006776,5649.29,Low Value
CUST006777,35382.03,Medium Value
CUST006778,5323.78,Low Value
CUST006779,20893.44,Medium Value
CUST006780,44211.81,High Value
CUST006781,41659.77,High Value
CUST006782,22030.35,Medium Value
CUST006783,18635.29,Low Value
CUST006784,49594.75,High Value
CUST006785,15339.75,Low Value
CUST006786,10075.32,Low Value
CUST006787,48504.55,High Value
CUST006788,9164.96,Low Value
CUST006789,39212.62,Medium Value
CUST006790,31997.83,Medium Value
CUST006791,39985.69,Medium Value
CUST006792,40556.62,High Value
CUST006793,32843.44,Medium Value
CUST006794,44338.41,High Value
CUST006795,24276.2,Medium Value
CUST006796,8350.65,Low Value
CUST006797,21961.2,Medium Value
CUST006798,27776.04,Medium Value
CUST006799,39394.39,Medium Value
CUST006800,32434.9,Medium Value
CUST006801,7828.92,Low Value
CUST006802,23434.02,Medium Value
CUST006803,36663.87,Medium Value
CUST006804,47314.33,High Value
CUST006805,14240.41,Low Value
CUST006806,22083.28,Medium Value
CUST006807,23136.71,Medium Value
CUST006808,48939.2,High Value
CUST006809,45125.4,High Value
CUST006810,39453.36,Medium Value
CUST006811,42187.09,High Value
CUST006812,20959.64,Medium Value
CUST006813,33952.64,Medium Value
CUST006814,21241.99,Medium Value
CUST006815,29099.68,Medium Value
CUST006816,31503.55,Medium Value
CUST006817,44122.95,High Value
CUST006818,44677.4,High Value
CUST006819,12795.3,Low Value
CUST006820,40460.89,High Value
CUST006821,11702.95,Low Value
CUST006822,29752.49,Medium Value
CUST006823,663.83,Low Value
CUST006824,32143.23,Medium Value
CUST006825,33571.76,Medium Value
CUST006826,27891.27,Medium Value
CUST006827,44873.45,High Value
CUST006828,36547.03,Medium Value
CUST006829,30850.68,Medium Value
CUST006830,46614.11,High Value
CUST006831,23043.24,Medium Value
CUST006832,38361.56,Medium Value
CUST006833,47393.13,High Value
CUST006834,1227.18,Low Value
CUST006835,25634.73,Medium Value
CUST006836,3074.5,Low Value
CUST006837,8249.81,Low Value
CUST006838,31474.78,Medium Value
CUST006839,9602.72,Low Value
CUST006840,3705.6,Low Value
CUST006841,2459.55,Low Value
CUST006842,47694.22,High Value
CUST006843,25088.99,Medium Value
CUST006844,38325.36,Medium Value
CUST006845,31710.7,Medium Value
CUST006846,11905.38,Low Value
CUST006847,25221.8,Medium Value
CUST006848,23500.72,Medium Value
CUST006849,24546.79,Medium Value
CUST006850,11191.49,Low Value
CUST006851,41366.31,High Value
CUST006852,31575.97,Medium Value
CUST006853,16589.1,Low Value
CUST006854,16564.27,Low Value
CUST006855,25753.79,Medium Value
CUST006856,47834.97,High Value
CUST006857,9199.17,Low Value
CUST006858,20240.18,Medium Value
CUST006859,8015.52,Low Value
CUST006860,14924.51,Low Value
CUST006861,34873.46,Medium Value
CUST006862,2327.95,Low Value
CUST006863,30433.87,Medium Value
CUST006864,41647.47,High Value
CUST006865,4671.38,Low Value
CUST006866,39133.18,Medium Value
CUST006867,11825.51,Low Value
CUST006868,18780.0,Low Value
CUST006869,41533.55,High Value
CUST006870,2191.96,Low Value
CUST006871,3113.59,Low Value
CUST006872,30580.18,Medium Value
CUST006873,49864.09,High Value
CUST006874,48735.9,High Value
CUST006875,42377.65,High Value
CUST006876,38560.32,Medium Value
CUST006877,3426.82,Low Value
CUST006878,35851.31,Medium Value
CUST006879,11270.57,Low Value
CUST006880,3665.87,Low Value
CUST006881,24280.96,Medium Value
CUST006882,46352.59,High Value
CUST006883,40459.28,High Value
CUST006884,30941.62,Medium Value
CUST006885,21355.3,Medium Value
CUST006886,39482.21,Medium Value
CUST006887,6014.64,Low Value
CUST006888,9552.44,Low Value
CUST006889,10537.36,Low Value
CUST006890,43770.1,High Value
CUST006891,39425.01,Medium Value
CUST006892,25895.36,Medium Value
CUST006893,42908.61,High Value
CUST006894,46922.92,High Value
CUST006895,24458.83,Medium Value
CUST006896,31148.34,Medium Value
CUST006897,17247.04,Low Value
CUST006898,41495.87,High Value
CUST006899,12340.54,Low Value
CUST006900,24830.87,Medium Value
CUST006901,28764.08,Medium Value
CUST006902,22058.25,Medium Value
CUST006903,40800.02,High Value
CUST006904,7690.32,Low Value
CUST006905,20261.34,Medium Value
CUST006906,4778.21,Low Value
CUST006907,48683.63,High Value
CUST006908,32595.95,Medium Value
CUST006909,47304.62,High Value
CUST006910,37240.23,Medium Value
CUST006911,12606.21,Low Value
CUST006912,31224.23,Medium Value
CUST006913,6288.68,Low Value
CUST006914,33074.68,Medium Value
CUST006915,43451.54,High Value
CUST006916,4626.02,Low Value
CUST006917,22765.0,Medium Value
CUST006918,32324.09,Medium Value
CUST006919,49249.86,High Value
CUST006920,27452.11,Medium Value
CUST006921,47107.64,High Value
CUST006922,5567.09,Low Value
CUST006923,21603.54,Medium Value
CUST006924,24829.04,Medium Value
CUST006925,2935.1,Low Value
CUST006926,7733.68,Low Value
CUST006927,26212.9,Medium Value
CUST006928,1631.75,Low Value
CUST006929,47718.53,High Value
CUST006930,34879.79,Medium Value
CUST006931,3441.48,Low Value
CUST006932,33024.87,Medium Value
CUST006933,13644.01,Low Value
CUST006934,47284.22,High Value
CUST006935,5687.45,Low Value
CUST006936,18744.86,Low Value
CUST006937,25192.48,Medium Value
CUST006938,45611.87,High Value
CUST006939,30513.34,Medium Value
CUST006940,18881.52,Low Value
CUST006941,26262.52,Medium Value
CUST006942,26274.49,Medium Value
CUST006943,17829.02,Low Value
CUST006944,37473.07,Medium Value
CUST006945,32047.8,Medium Value
CUST006946,3122.62,Low Value
CUST006947,4397.8,Low Value
CUST006948,32573.03,Medium Value
CUST006949,42771.69,High Value
CUST006950,49035.61,High Value
CUST006951,6619.23,Low Value
CUST006952,38404.86,Medium Value
CUST006953,34318.61,Medium Value
CUST006954,3639.84,Low Value
CUST006955,21531.98,Medium Value
CUST006956,24019.31,Medium Value
CUST006957,43630.36,High Value
CUST006958,44851.22,High Value
CUST006959,10117.72,Low Value
CUST006960,39765.42,Medium Value
CUST006961,22806.74,Medium Value
CUST006962,34393.11,Medium Value
CUST006963,31935.73,Medium Value
CUST006964,1143.81,Low Value
CUST006965,14174.86,Low Value
CUST006966,11683.3,Low Value
CUST006967,46166.17,High Value
CUST006968,27732.91,Medium Value
CUST006969,48724.33,High Value
CUST006970,12029.45,Low Value
CUST006971,34393.66,Medium Value
CUST006972,28952.37,Medium Value
CUST006973,6185.77,Low Value
CUST006974,33294.81,Medium Value
CUST006975,6050.99,Low Value
CUST006976,40442.35,High Value
CUST006977,20996.26,Medium Value
CUST006978,49559.94,High Value
CUST006979,27647.21,Medium Value
CUST006980,16965.43,Low Value
CUST006981,32181.3,Medium Value
CUST006982,25499.76,Medium Value
CUST006983,37765.64,Medium Value
CUST006984,35809.46,Medium Value
CUST006985,8888.18,Low Value
CUST006986,11994.25,Low Value
CUST006987,22258.95,Medium Value
CUST006988,5025.09,Low Value
CUST006989,34834.1,Medium Value
CUST006990,23584.3,Medium Value
CUST006991,21124.07,Medium Value
CUST006992,31826.22,Medium Value
CUST006993,4725.02,Low Value
CUST006994,1110.94,Low Value
CUST006995,16284.82,Low Value
CUST006996,19188.18,Low Value
CUST006997,19640.35,Low Value
CUST006998,44656.99,High Value
CUST006999,32433.49,Medium Value
CUST007000,19962.77,Low Value
CUST007001,2228.7,Low Value
CUST007002,36882.11,Medium Value
CUST007003,48484.75,High Value
CUST007004,20559.99,Medium Value
CUST007005,37900.13,Medium Value
CUST007006,42120.78,High Value
CUST007007,34007.07,Medium Value
CUST007008,4492.64,Low Value
CUST007009,18466.5,Low Value
CUST007010,20204.99,Medium Value
CUST007011,37611.48,Medium Value
CUST007012,29456.38,Medium Value
CUST007013,1474.48,Low Value
CUST007014,48553.24,High Value
CUST007015,20868.49,Medium Value
CUST007016,24066.78,Medium Value
CUST007017,43702.03,High Value
CUST007018,329.62,Low Value
CUST007019,32734.78,Medium Value
CUST007020,41950.67,High Value
CUST007021,15913.56,Low Value
CUST007022,46101.22,High Value
CUST007023,4679.64,Low Value
CUST007024,6143.08,Low Value
CUST007025,41882.24,High Value
CUST007026,29319.82,Medium Value
CUST007027,21037.42,Medium Value
CUST007028,33004.53,Medium Value
CUST007029,47962.22,High Value
CUST007030,29091.78,Medium Value
CUST007031,5892.81,Low Value
CUST007032,21725.13,Medium Value
CUST007033,20958.28,Medium Value
CUST007034,8718.16,Low Value
CUST007035,37163.28,Medium Value
CUST007036,6318.37,Low Value
CUST007037,3866.15,Low Value
CUST007038,20557.9,Medium Value
CUST007039,10643.27,Low Value
CUST007040,29972.63,Medium Value
CUST007041,22047.51,Medium Value
CUST007042,41757.34,High Value
CUST007043,32097.63,Medium Value
CUST007044,45303.94,High Value
CUST007045,13164.28,Low Value
CUST007046,42025.88,High Value
CUST007047,40124.84,High Value
CUST007048,7276.42,Low Value
CUST007049,1355.41,Low Value
CUST007050,36303.72,Medium Value
CUST007051,46654.98,High Value
CUST007052,19945.75,Low Value
CUST007053,47693.17,High Value
CUST007054,14923.5,Low Value
CUST007055,7977.2,Low Value
CUST007056,28626.9,Medium Value
CUST007057,2413.41,Low Value
CUST007058,12009.46,Low Value
CUST007059,32174.94,Medium Value
CUST007060,32935.79,Medium Value
CUST007061,15812.42,Low Value
CUST007062,45762.54,High Value
CUST007063,18362.38,Low Value
CUST007064,13174.52,Low Value
CUST007065,232.99,Low Value
CUST007066,10208.43,Low Value
CUST007067,41423.37,High Value
CUST007068,49481.76,High Value
CUST007069,49791.17,High Value
CUST007070,30398.53,Medium Value
CUST007071,43497.71,High Value
CUST007072,15867.59,Low Value
CUST007073,45124.9,High Value
CUST007074,12919.72,Low Value
CUST007075,26441.66,Medium Value
CUST007076,760.51,Low Value
CUST007077,43249.5,High Value
CUST007078,3815.67,Low Value
CUST007079,2255.31,Low Value
CUST007080,10826.35,Low Value
CUST007081,36302.31,Medium Value
CUST007082,43711.13,High Value
CUST007083,34166.0,Medium Value
CUST007084,38712.49,Medium Value
CUST007085,23690.57,Medium Value
CUST007086,8856.37,Low Value
CUST007087,26589.53,Medium Value
CUST007088,40115.57,High Value
CUST007089,18483.89,Low Value
CUST007090,5840.05,Low Value
CUST007091,39139.2,Medium Value
CUST007092,21230.23,Medium Value
CUST007093,30237.96,Medium Value
CUST007094,10032.63,Low Value
CUST007095,19895.13,Low Value
CUST007096,33477.37,Medium Value
CUST007097,13967.22,Low Value
CUST007098,44469.11,High Value
CUST007099,38498.8,Medium Value
CUST007100,24159.13,Medium Value
CUST007101,40983.15,High Value
CUST007102,22701.67,Medium Value
CUST007103,14751.41,Low Value
CUST007104,12197.49,Low Value
CUST007105,34658.86,Medium Value
CUST007106,39715.94,Medium Value
CUST007107,29474.4,Medium Value
CUST007108,4929.37,Low Value
CUST007109,25524.65,Medium Value
CUST007110,21111.38,Medium Value
CUST007111,3467.88,Low Value
CUST007112,35085.0,Medium Value
CUST007113,32357.68,Medium Value
CUST007114,26769.98,Medium Value
CUST007115,27958.75,Medium Value
CUST007116,39886.25,Medium Value
CUST007117,479.49,Low Value
CUST007118,8322.94,Low Value
CUST007119,37700.54,Medium Value
CUST007120,22668.53,Medium Value
CUST007121,17977.1,Low Value
CUST007122,35794.83,Medium Value
CUST007123,38883.25,Medium Value
CUST007124,19201.88,Low Value
CUST007125,21734.34,Medium Value
CUST007126,47737.57,High Value
CUST007127,25789.48,Medium Value
CUST007128,39298.84,Medium Value
CUST007129,29602.33,Medium Value
CUST007130,26255.29,Medium Value
CUST007131,9557.64,Low Value
CUST007132,9209.64,Low Value
CUST007133,7140.26,Low Value
CUST007134,20802.98,Medium Value
CUST007135,35479.52,Medium Value
CUST007136,29123.78,Medium Value
CUST007137,36119.63,Medium Value
CUST007138,6709.27,Low Value
CUST007139,11949.61,Low Value
CUST007140,44363.55,High Value
CUST007141,24543.45,Medium Value
CUST007142,2181.98,Low Value
CUST007143,39317.48,Medium Value
CUST007144,40339.64,High Value
CUST007145,31042.28,Medium Value
CUST007146,32622.71,Medium Value
CUST007147,36847.68,Medium Value
CUST007148,34497.89,Medium Value
CUST007149,22485.16,Medium Value
CUST007150,33938.85,Medium Value
CUST007151,17172.74,Low Value
CUST007152,43562.26,High Value
CUST007153,18488.28,Low Value
CUST007154,18946.85,Low Value
CUST007155,17869.24,Low Value
CUST007156,21930.03,Medium Value
CUST007157,4074.97,Low Value
CUST007158,30115.2,Medium Value
CUST007159,27697.08,Medium Value
CUST007160,45829.05,High Value
CUST007161,23407.48,Medium Value
CUST007162,14383.5,Low Value
CUST007163,36253.52,Medium Value
CUST007164,6577.52,Low Value
CUST007165,22519.14,Medium Value
CUST007166,10111.81,Low Value
CUST007167,34059.58,Medium Value
CUST007168,27178.37,Medium Value
CUST007169,11974.5,Low Value
CUST007170,12699.01,Low Value
CUST007171,28478.27,Medium Value
CUST007172,2807.18,Low Value
CUST007173,24609.41,Medium Value
CUST007174,40355.06,High Value
CUST007175,16968.07,Low Value
CUST007176,30606.53,Medium Value
CUST007177,29745.05,Medium Value
CUST007178,32202.13,Medium Value
CUST007179,7959.08,Low Value
CUST007180,23369.51,Medium Value
CUST007181,211.4,Low Value
CUST007182,24222.36,Medium Value
CUST007183,36628.3,Medium Value
CUST007184,13907.85,Low Value
CUST007185,11154.12,Low Value
CUST007186,31043.04,Medium Value
CUST007187,32442.35,Medium Value
CUST007188,27921.46,Medium Value
CUST007189,9753.35,Low Value
CUST007190,28863.28,Medium Value
CUST007191,11895.97,Low Value
CUST007192,37286.69,Medium Value
CUST007193,6096.63,Low Value
CUST007194,43840.06,High Value
CUST007195,11008.21,Low Value
CUST007196,40168.71,High Value
CUST007197,13474.92,Low Value
CUST007198,899.26,Low Value
CUST007199,39211.13,Medium Value
CUST007200,38374.39,Medium Value
CUST007201,212.64,Low Value
CUST007202,7384.44,Low Value
CUST007203,15022.08,Low Value
CUST007204,2220.13,Low Value
CUST007205,5775.51,Low Value
CUST007206,31975.43,Medium Value
CUST007207,29534.33,Medium Value
CUST007208,45069.9,High Value
CUST007209,13117.59,Low Value
CUST007210,5449.75,Low Value
CUST007211,43850.41,High Value
CUST007212,19978.42,Low Value
CUST007213,2460.84,Low Value
CUST007214,3142.29,Low Value
CUST007215,23050.5,Medium Value
CUST007216,28303.73,Medium Value
CUST007217,33552.06,Medium Value
CUST007218,23738.79,Medium Value
CUST007219,28953.02,Medium Value
CUST007220,40863.42,High Value
CUST007221,9245.71,Low Value
CUST007222,40387.59,High Value
CUST007223,8497.82,Low Value
CUST007224,42723.5,High Value
CUST007225,30021.48,Medium Value
CUST007226,7896.24,Low Value
CUST007227,1476.75,Low Value
CUST007228,38979.6,Medium Value
CUST007229,38909.64,Medium Value
CUST007230,42573.76,High Value
CUST007231,15422.43,Low Value
CUST007232,38412.83,Medium Value
CUST007233,20973.25,Medium Value
CUST007234,18523.9,Low Value
CUST007235,29000.95,Medium Value
CUST007236,2436.03,Low Value
CUST007237,14450.67,Low Value
CUST007238,49242.07,High Value
CUST007239,45915.31,High Value
CUST007240,25201.02,Medium Value
CUST007241,29506.29,Medium Value
CUST007242,3021.53,Low Value
CUST007243,21029.29,Medium Value
CUST007244,47308.88,High Value
CUST007245,39214.34,Medium Value
CUST007246,32521.73,Medium Value
CUST007247,30497.46,Medium Value
CUST007248,6158.03,Low Value
CUST007249,4643.32,Low Value
CUST007250,25539.12,Medium Value
CUST007251,5971.3,Low Value
CUST007252,37702.43,Medium Value
CUST007253,32839.49,Medium Value
CUST007254,44825.43,High Value
CUST007255,2414.03,Low Value
CUST007256,49684.77,High Value
CUST007257,42752.92,High Value
CUST007258,43983.4,High Value
CUST007259,12211.79,Low Value
CUST007260,43187.57,High Value
CUST007261,42293.93,High Value
CUST007262,20688.15,Medium Value
CUST007263,30296.23,Medium Value
CUST007264,13998.2,Low Value
CUST007265,3696.46,Low Value
CUST007266,26336.99,Medium Value
CUST007267,38339.91,Medium Value
CUST007268,38299.8,Medium Value
CUST007269,26063.05,Medium Value
